determination_status,app_date_day_of_week,acceptance_date_isNA,acc_date_day_of_week,time_to_acceptance,payment_sched_provided,business_type_claimant_Consultant,business_type_claimant_Developer,business_type_claimant_Head contractor,business_type_claimant_Major subcontractor,business_type_claimant_Manufacturer of building materials or components,business_type_claimant_Other,business_type_claimant_Project manager,business_type_claimant_Supplier,business_type_claimant_Trade Contractor,business_type_claimant_Trade subcontractor,business_structure_claimant_Ltd Company,business_structure_claimant_Other,business_structure_claimant_Partnership,business_structure_claimant_Pty Ltd Company,business_structure_claimant_Sole Trader,business_structure_claimant_Sole trader,business_structure_claimant_Trust,claimant_advisers_Claim preparer,claimant_advisers_Consultant,claimant_advisers_None,claimant_advisers_Not known,claimant_advisers_Solicitors,business_type_respondent_Developer,business_type_respondent_Head contractor,business_type_respondent_Major Subcontractor,business_type_respondent_Major subcontractor,business_type_respondent_Manufacturer of building materials or components,business_type_respondent_Other,business_type_respondent_Project manager,business_structure_respondent_Other,business_structure_respondent_Partnership,business_structure_respondent_Pty Ltd Company,business_structure_respondent_Sole Trader,business_structure_respondent_Trust,respondent_advisers_Consultant,respondent_advisers_None,respondent_advisers_Not determined,respondent_advisers_Not known,respondent_advisers_Response preparer,respondent_advisers_Solicitors,notice_sent_to_claimant_No,notice_sent_to_claimant_Not yet determined,notice_sent_to_claimant_Yes,extension_of_time_sought_No,extension_of_time_sought_No ,extension_of_time_sought_Not yet determined,extension_of_time_sought_Yes,claimed_amount,claim_region_inf,claim_region_1,claim_region_2,claim_region_3,irsad_score,decile_score,category_Construction,category_Design,category_Other,category_Supply
0,0.14285714285714285,0,0.42857142857142855,0.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.0947233305766257,0,0,1,0,0.9705143040061576,0.9,0,0,1,0
1,0.2857142857142857,0,0.42857142857142855,0.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.0442744024879484,0,0,0,1,-1.41695001292486,0.2,0,0,1,0
1,0.2857142857142857,0,0.5714285714285714,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.566949117708356,0,1,0,0,1.2576144433839382,0.9,0,0,1,0
0,0.42857142857142855,0,0.14285714285714285,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5935753851045578,0,1,0,0,-0.1627757198535027,0.6,1,0,0,0
1,0.0,0,0.0,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.033901375732429,0,1,0,0,1.0007353713090819,0.9,0,0,0,1
1,0.42857142857142855,0,0.2857142857142857,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.5770466710343488,0,0,0,1,-1.41695001292486,0.2,1,0,0,0
1,0.42857142857142855,0,0.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6555365936742463,0,0,0,1,0.12432441952427792,0.7,0,0,1,0
0,0.8571428571428571,0,0.2857142857142857,0.15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7821612397848962,0,1,0,0,-0.5707601284429804,0.4,1,0,0,0
0,0.14285714285714285,0,0.2857142857142857,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.736654593597856,0,1,0,0,0.8496300347944605,0.9,1,0,0,0
0,0.14285714285714285,0,0.5714285714285714,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1765696102094987,0,1,0,0,1.4087197798985596,1.0,0,0,1,0
1,0.14285714285714285,0,0.5714285714285714,0.15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.13670648240677616,0,1,0,0,0.789187900188612,0.8,0,1,0,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9147651191714234,0,1,0,0,0.6229720300225284,0.8,1,0,0,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.350570891097626,0,1,0,0,-0.43476532557982117,0.5,1,0,0,0
1,0.5714285714285714,0,0.14285714285714285,0.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.3173045641026313,0,1,0,0,1.2576144433839382,0.9,0,0,1,0
1,0.0,0,0.2857142857142857,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.5701085621956965,0,1,0,0,1.348277645292711,0.9,1,0,0,0
0,0.14285714285714285,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.44191804819038816,0,1,0,0,2.103804327865818,1.0,0,0,1,0
0,0.14285714285714285,0,0.5714285714285714,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6053066834993215,0,1,0,0,0.26031922238743715,0.7,0,0,1,0
0,0.14285714285714285,0,0.5714285714285714,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6965321168346092,0,1,0,0,0.683414164628377,0.8,0,0,1,0
0,0.14285714285714285,0,0.5714285714285714,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.784156947090047,0,0,0,1,0.7740773665371498,0.8,0,0,1,0
1,0.14285714285714285,0,0.42857142857142855,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.9706929013059741,0,1,0,0,0.4265350925535207,0.8,0,0,1,0
1,0.2857142857142857,0,0.42857142857142855,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.7733013461914162,0,1,0,0,1.106509106869317,0.9,0,0,0,1
0,0.42857142857142855,0,0.2857142857142857,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7532195650336676,0,1,0,0,1.4087197798985596,1.0,0,0,1,0
1,0.5714285714285714,0,0.42857142857142855,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.31526083332432636,0,1,0,0,0.41142455890205853,0.8,0,0,1,0
1,0.5714285714285714,0,0.42857142857142855,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.5923744077860678,0,1,0,0,1.7864831211851129,1.0,0,0,1,0
1,0.5714285714285714,0,0.42857142857142855,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.9848606648794649,0,1,0,0,1.7260409865792645,1.0,0,0,1,0
0,0.14285714285714285,0,0.2857142857142857,0.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12648324848106107,0,1,0,0,0.18476655413012646,0.7,0,0,1,0
0,0.14285714285714285,1,0.28251599147121537,0.20335820895522388,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8097672106218596,0,0,0,1,-0.5103179938371318,0.4,0,0,1,0
1,0.2857142857142857,0,0.0,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25868211544495656,0,1,0,0,1.9678095250026586,1.0,1,0,0,0
1,0.42857142857142855,0,0.0,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.4030487541190547,0,1,0,0,0.18476655413012646,0.7,1,0,0,0
1,0.5714285714285714,0,0.14285714285714285,0.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4306208647765532,0,1,0,0,1.6353777846704916,1.0,0,0,1,0
1,0.5714285714285714,0,0.2857142857142857,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.16405157969259104,0,1,0,0,1.559825116413181,1.0,1,0,0,0
1,0.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.22307116928770462,0,1,0,0,0.18476655413012646,0.7,1,0,0,0
1,0.2857142857142857,0,0.42857142857142855,0.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.48811687190248876,0,1,0,0,0.3660929579476721,0.7,0,0,1,0
0,0.42857142857142855,1,0.28251599147121537,0.20335820895522388,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9996938587230105,0,0,0,1,-2.0213713589833455,0.1,0,0,1,0
0,0.42857142857142855,1,0.28251599147121537,0.20335820895522388,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9996938587230105,0,0,0,1,-2.0213713589833455,0.1,0,0,1,0
0,0.42857142857142855,1,0.28251599147121537,0.20335820895522388,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9996938587230105,0,0,0,1,-2.0213713589833455,0.1,0,0,1,0
0,0.42857142857142855,1,0.28251599147121537,0.20335820895522388,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9996938587230105,0,0,0,1,-2.0213713589833455,0.1,0,0,1,0
0,0.42857142857142855,1,0.28251599147121537,0.20335820895522388,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9996938587230105,0,0,0,1,-2.0213713589833455,0.1,0,0,1,0
1,0.0,0,0.42857142857142855,0.15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-0.4988203399576441,0,0,0,1,0.3056508233418236,0.7,0,0,1,0
0,0.0,0,0.2857142857142857,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6048685028767382,0,1,0,0,-0.6463127967002911,0.4,1,0,0,0
0,0.0,1,0.28251599147121537,0.20335820895522388,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6007230817393906,0,1,0,0,0.683414164628377,0.8,0,0,1,0
1,0.0,0,0.2857142857142857,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.005295546620027,0,0,0,1,0.9251827030517712,0.9,0,0,1,0
0,0.14285714285714285,0,0.42857142857142855,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.14786379481941375,0,1,0,0,-0.48009692653420755,0.5,0,0,1,0
1,0.14285714285714285,0,0.0,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.5833030560874454,0,1,0,0,1.0913985732178546,0.9,0,0,1,0
1,0.2857142857142857,0,0.14285714285714285,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.7220619246970393,0,1,0,0,0.8496300347944605,0.9,0,0,1,0
1,0.5714285714285714,0,0.0,0.15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.17170327535282,0,0,0,1,-0.087223051596192,0.6,0,0,1,0
0,0.7142857142857143,1,0.28251599147121537,0.20335820895522388,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.7648589250079347,0,1,0,0,0.1998770877815886,0.7,0,0,1,0
0,0.0,0,0.42857142857142855,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.7243390156740113,0,1,0,0,0.8194089674915362,0.9,0,0,1,0
1,0.0,0,0.42857142857142855,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1.0605509125994645,0,1,0,0,1.2576144433839382,0.9,0,0,1,0
1,0.5714285714285714,0,0.2857142857142857,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.08518763984648953,0,0,0,1,-0.2534389217622755,0.5,1,0,0,0
0,0.2857142857142857,0,0.2857142857142857,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5814116242415429,0,1,0,0,0.8496300347944605,0.9,0,0,1,0
1,0.2857142857142857,0,0.0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.08162208592384759,1,0,0,0,1.023836795043372e-16,0.5,0,0,1,0
1,0.2857142857142857,0,0.14285714285714285,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2222602907805419,0,1,0,0,0.8194089674915362,0.9,0,0,1,0
0,0.2857142857142857,0,0.0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.04075231967726298,0,1,0,0,0.26031922238743715,0.7,0,0,1,0
0,0.42857142857142855,0,0.5714285714285714,0.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.682546604479751,0,0,0,1,0.7740773665371498,0.8,1,0,0,0
0,0.42857142857142855,0,0.5714285714285714,0.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.610682925813687,0,1,0,0,0.7740773665371498,0.8,1,0,0,0
0,0.42857142857142855,0,0.5714285714285714,0.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.714181555587921,0,0,0,1,0.7740773665371498,0.8,1,0,0,0
1,0.42857142857142855,0,0.2857142857142857,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4674868608509073,0,1,0,0,-0.087223051596192,0.6,0,1,0,0
0,0.0,0,0.42857142857142855,0.15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.9103127851023294,0,0,0,1,-1.41695001292486,0.2,0,0,1,0
0,0.0,1,0.28251599147121537,0.20335820895522388,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.051741109888538486,0,0,0,1,-0.5103179938371318,0.4,0,0,1,0
1,0.2857142857142857,0,0.14285714285714285,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.106371778326242,0,1,0,0,1.9678095250026586,1.0,1,0,0,0
0,0.2857142857142857,0,0.14285714285714285,0.3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4985067119201824,0,1,0,0,0.1998770877815886,0.7,0,0,1,0
1,0.2857142857142857,0,0.5714285714285714,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.45139726887399084,0,1,0,0,1.8469252557909615,1.0,0,0,1,0
0,0.5714285714285714,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5307057802370342,0,1,0,0,0.7589668328856877,0.8,1,0,0,0
0,0.5714285714285714,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8871126460000696,0,0,0,1,-0.7823075995634503,0.3,1,0,0,0
1,0.5714285714285714,0,0.42857142857142855,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.0933358230166519,0,0,0,1,-0.44987585923128326,0.5,1,0,0,0
0,0.5714285714285714,0,0.2857142857142857,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.682546604479751,0,0,0,1,0.7740773665371498,0.8,0,0,1,0
0,0.5714285714285714,0,0.2857142857142857,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.610682925813687,0,1,0,0,0.7740773665371498,0.8,0,0,1,0
1,0.5714285714285714,0,0.2857142857142857,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.714181555587921,0,0,0,1,0.7740773665371498,0.8,0,0,1,0
0,0.0,0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8857323610444734,0,1,0,0,1.9678095250026586,1.0,1,0,0,0
1,0.0,0,0.2857142857142857,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.1793208765095151,0,1,0,0,1.9526989913511965,1.0,0,0,1,0
1,0.2857142857142857,0,0.14285714285714285,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.669653348577378,0,1,0,0,0.8194089674915362,0.9,0,0,1,0
1,0.2857142857142857,0,0.0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6463498454224078,0,1,0,0,1.2122828424295518,0.9,0,0,1,0
1,0.14285714285714285,0,0.2857142857142857,0.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1839149902620998,0,0,0,1,0.09410335222135364,0.7,0,0,0,1
1,0.14285714285714285,0,0.5714285714285714,0.15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.4471678639187641,0,1,0,0,0.12432441952427792,0.7,0,0,0,1
1,0.2857142857142857,0,0.0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.6483628086900001,0,1,0,0,1.6353777846704916,1.0,0,0,1,0
1,0.2857142857142857,0,0.14285714285714285,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0398566174791875,0,1,0,0,1.4087197798985596,1.0,0,0,1,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0840502173997137,0,1,0,0,-0.087223051596192,0.6,0,0,1,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.4280851127765137,1,0,0,0,1.023836795043372e-16,0.5,0,0,1,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.5668544449129145,0,1,0,0,-0.38943372462543474,0.5,0,0,1,0
0,0.5714285714285714,0,0.2857142857142857,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2819464002214798,0,1,0,0,0.12432441952427792,0.7,0,0,1,0
1,0.5714285714285714,0,0.42857142857142855,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.04075231967726298,0,1,0,0,0.26031922238743715,0.7,0,0,1,0
1,0.7142857142857143,0,0.2857142857142857,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.3742988057267038,0,1,0,0,1.9526989913511965,1.0,0,0,0,1
