determination_status,app_date_day_of_week,acceptance_date_isNA,acc_date_day_of_week,time_to_acceptance,payment_sched_provided,business_type_claimant_Consultant,business_type_claimant_Developer,business_type_claimant_Head contractor,business_type_claimant_Major subcontractor,business_type_claimant_Manufacturer of building materials or components,business_type_claimant_Other,business_type_claimant_Project manager,business_type_claimant_Supplier,business_type_claimant_Trade Contractor,business_type_claimant_Trade subcontractor,business_structure_claimant_Ltd Company,business_structure_claimant_Other,business_structure_claimant_Partnership,business_structure_claimant_Pty Ltd Company,business_structure_claimant_Sole Trader,business_structure_claimant_Sole trader,business_structure_claimant_Trust,claimant_advisers_Claim preparer,claimant_advisers_Consultant,claimant_advisers_None,claimant_advisers_Not known,claimant_advisers_Solicitors,business_type_respondent_Developer,business_type_respondent_Head contractor,business_type_respondent_Major Subcontractor,business_type_respondent_Major subcontractor,business_type_respondent_Manufacturer of building materials or components,business_type_respondent_Other,business_type_respondent_Project manager,business_structure_respondent_Other,business_structure_respondent_Partnership,business_structure_respondent_Pty Ltd Company,business_structure_respondent_Sole Trader,business_structure_respondent_Trust,respondent_advisers_Consultant,respondent_advisers_None,respondent_advisers_Not determined,respondent_advisers_Not known,respondent_advisers_Response preparer,respondent_advisers_Solicitors,notice_sent_to_claimant_No,notice_sent_to_claimant_Not yet determined,notice_sent_to_claimant_Yes,extension_of_time_sought_No,extension_of_time_sought_No ,extension_of_time_sought_Not yet determined,extension_of_time_sought_Yes,claimed_amount,claim_region_inf,claim_region_1,claim_region_2,claim_region_3,irsad_score,decile_score,category_Construction,category_Design,category_Other,category_Supply
1,0.8571428571428571,0,0.42857142857142855,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.1324029878959708,0,1,0,0,1.2425039097324762,0.9,0,0,1,0
1,0.0,0,0.14285714285714285,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6958749591010512,0,0,0,1,-2.0213713589833455,0.1,0,0,1,0
1,0.0,0,0.14285714285714285,0.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.1774473301734084,0,1,0,0,1.559825116413181,1.0,0,1,0,0
1,0.0,0,0.14285714285714285,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5763903604387282,0,0,0,1,-2.0213713589833455,0.1,0,1,0,0
1,0.0,0,0.14285714285714285,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.795101419576608,0,0,0,1,-2.0213713589833455,0.1,0,1,0,0
1,0.0,0,0.14285714285714285,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.1343180404495965,0,0,0,1,-2.0213713589833455,0.1,0,1,0,0
0,0.0,1,0.28251599147121537,0.20335820895522388,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.024395680078355266,0,1,0,0,2.209578063426053,1.0,0,0,1,0
1,0.0,0,0.14285714285714285,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.5617929637731761,0,0,0,1,-2.0213713589833455,0.1,0,0,1,0
1,0.0,0,0.14285714285714285,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.1106436485679767,0,0,0,1,-2.0213713589833455,0.1,0,0,1,0
1,0.14285714285714285,0,0.2857142857142857,0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.2457018490253882,0,1,0,0,0.6229720300225284,0.8,0,0,1,0
0,0.14285714285714285,0,0.14285714285714285,0.35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1936913584423146,0,1,0,0,0.789187900188612,0.8,0,1,0,0
1,0.14285714285714285,0,0.2857142857142857,0.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.2994682086160483,0,0,0,1,-1.4471710802277844,0.2,0,0,1,0
1,0.14285714285714285,0,0.2857142857142857,0.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.1905780323347151,0,0,0,1,-0.8276392005178367,0.3,0,0,1,0
1,0.42857142857142855,0,0.42857142857142855,0.35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.006617547763840093,0,1,0,0,0.01855068396404296,0.6,0,0,1,0
0,0.42857142857142855,0,0.42857142857142855,0.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.008674462044474524,0,1,0,0,1.9678095250026586,1.0,0,0,1,0
1,0.42857142857142855,0,0.5714285714285714,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.39233943297959717,0,0,0,1,-1.6889396186511785,0.1,0,0,1,0
1,0.14285714285714285,0,0.2857142857142857,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.5307057802370342,0,1,0,0,0.7589668328856877,0.8,1,0,0,0
1,0.14285714285714285,0,0.2857142857142857,0.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.1850520645757456,0,0,0,1,1.2122828424295518,0.9,1,0,0,0
1,0.2857142857142857,0,0.14285714285714285,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3.8857323610444734,0,1,0,0,0.683414164628377,0.8,0,1,0,0
1,0.2857142857142857,0,0.14285714285714285,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.09328913959794033,0,0,0,1,-0.2836599890651998,0.5,1,0,0,0
1,0.2857142857142857,0,0.14285714285714285,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.4619907871071132,0,0,0,1,-0.2836599890651998,0.5,1,0,0,0
0,0.42857142857142855,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.0261910815644613,0,1,0,0,-0.752086532260526,0.4,0,0,1,0
0,0.5714285714285714,0,0.14285714285714285,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.07908135129571092,0,1,0,0,1.2122828424295518,0.9,0,0,1,0
1,0.14285714285714285,0,0.2857142857142857,0.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.457175158579217,0,1,0,0,1.9678095250026586,1.0,0,0,1,0
1,0.14285714285714285,0,0.5714285714285714,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.659619838085514,0,0,0,1,0.26031922238743715,0.7,1,0,0,0
1,0.14285714285714285,0,0.42857142857142855,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.001915006376151646,0,1,0,0,1.7562620538821887,1.0,0,0,1,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0804958192289554,0,1,0,0,0.16965602047866432,0.7,0,0,1,0
0,0.2857142857142857,0,0.14285714285714285,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2255142288216805,0,1,0,0,1.7411515202307266,1.0,0,0,1,0
1,0.2857142857142857,0,0.42857142857142855,0.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.6518838295503844,0,1,0,0,0.01855068396404296,0.6,0,0,0,1
0,0.42857142857142855,0,0.2857142857142857,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0992161103872293,0,1,0,0,0.7740773665371498,0.8,1,0,0,0
1,0.5714285714285714,0,0.0,0.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.28771859470886074,0,1,0,0,0.2754297560388993,0.7,0,0,1,0
1,0.5714285714285714,0,0.0,0.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.28771859470886074,0,1,0,0,0.2754297560388993,0.7,0,0,1,0
0,0.0,0,0.2857142857142857,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21056668588670865,0,1,0,0,1.2576144433839382,0.9,0,0,1,0
1,0.14285714285714285,0,0.2857142857142857,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.8636472101287136,0,0,0,1,-0.7823075995634503,0.3,0,0,1,0
1,0.14285714285714285,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.1158837638351324,0,1,0,0,1.1971723087780897,0.9,1,0,0,0
1,0.14285714285714285,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.1158847821343418,0,1,0,0,1.1971723087780897,0.9,1,0,0,0
1,0.14285714285714285,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.914820376165628,0,1,0,0,1.1971723087780897,0.9,1,0,0,0
1,0.14285714285714285,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.914820376165628,0,1,0,0,1.1971723087780897,0.9,1,0,0,0
1,0.14285714285714285,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-3.031316041667718,0,0,0,1,0.4869772271593692,0.8,1,0,0,0
1,0.14285714285714285,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-3.031316041667718,0,0,0,1,0.4869772271593692,0.8,1,0,0,0
1,0.14285714285714285,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-3.1963780241497988,0,0,0,1,0.4869772271593692,0.8,1,0,0,0
1,0.5714285714285714,0,0.2857142857142857,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.26404634108076463,0,1,0,0,1.9678095250026586,1.0,1,0,0,0
1,0.0,0,0.2857142857142857,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3742988057267038,0,1,0,0,1.8167041884880373,1.0,0,0,1,0
0,0.2857142857142857,0,0.0,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9957018979944022,0,1,0,0,2.1793569961231287,1.0,0,0,1,0
1,0.42857142857142855,0,0.5714285714285714,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.0261910815644613,0,1,0,0,-0.752086532260526,0.4,0,0,1,0
1,0.42857142857142855,0,0.14285714285714285,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.10170184922025113,0,1,0,0,1.4087197798985596,1.0,0,0,1,0
1,0.42857142857142855,0,0.0,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,-1.5573840605274716,0,1,0,0,0.7589668328856877,0.8,1,0,0,0
1,0.5714285714285714,0,0.5714285714285714,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.13905205354052239,0,0,0,1,1.2122828424295518,0.9,1,0,0,0
1,0.0,0,0.14285714285714285,0.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.5883558213162905,0,0,0,1,0.12432441952427792,0.7,1,0,0,0
0,0.14285714285714285,0,0.2857142857142857,0.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.149344807591473,0,1,0,0,0.1998770877815886,0.7,0,0,1,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3608215082458263,0,1,0,0,-0.2081073208078891,0.6,1,0,0,0
1,0.42857142857142855,0,0.2857142857142857,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.6136775249655133,0,1,0,0,0.7740773665371498,0.8,1,0,0,0
1,0.42857142857142855,0,0.2857142857142857,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.7126023145784564,0,0,0,1,0.7740773665371498,0.8,1,0,0,0
0,0.42857142857142855,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.39537570584997694,0,1,0,0,1.4238303135500217,1.0,0,0,1,0
0,0.42857142857142855,0,0.0,0.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8759414593197798,0,1,0,0,0.683414164628377,0.8,0,0,0,1
0,0.5714285714285714,1,0.28251599147121537,0.20335820895522388,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8471853037087864,0,0,1,0,0.9705143040061576,0.9,0,1,0,0
0,0.5714285714285714,1,0.28251599147121537,0.20335820895522388,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.8658511503205542,0,1,0,0,0.6531930973254527,0.8,0,0,1,0
1,0.14285714285714285,0,0.5714285714285714,0.15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.659619838085514,0,0,0,1,0.26031922238743715,0.7,1,0,0,0
0,0.14285714285714285,0,0.42857142857142855,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.307070309263276,0,1,0,0,-1.4622816138792465,0.2,0,0,1,0
1,0.14285714285714285,0,0.2857142857142857,0.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.6886805341251379,0,1,0,0,2.0886937942143557,1.0,0,1,0,0
0,0.42857142857142855,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8071747360717481,0,1,0,0,1.9829200586541207,1.0,0,0,1,0
1,0.5714285714285714,0,0.0,0.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1.351917874246105,0,1,0,0,0.683414164628377,0.8,1,0,0,0
1,0.5714285714285714,0,0.2857142857142857,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.0937941221971067,0,1,0,0,1.3784987125956354,0.9,0,0,1,0
1,0.0,0,0.42857142857142855,0.15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.09155064381195138,0,1,0,0,1.2273933760810138,0.9,0,0,0,1
1,0.2857142857142857,0,0.42857142857142855,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.004236770373919294,0,1,0,0,1.6353777846704916,1.0,0,0,1,0
1,0.5714285714285714,0,0.2857142857142857,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.7717262925244271,0,1,0,0,2.209578063426053,1.0,1,0,0,0
0,0.5714285714285714,0,0.2857142857142857,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4997750122491641,0,1,0,0,-1.9307081570745728,0.1,0,0,1,0
0,0.5714285714285714,1,0.28251599147121537,0.20335820895522388,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.34593525901938443,0,1,0,0,1.1820617751266276,0.9,0,0,1,0
1,0.5714285714285714,0,0.2857142857142857,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42622398411897333,0,0,0,1,-0.5556495947915182,0.4,0,0,0,1
0,0.14285714285714285,0,0.0,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.26207699196154993,0,1,0,0,1.2122828424295518,0.9,1,0,0,0
0,0.14285714285714285,1,0.28251599147121537,0.20335820895522388,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.609220778987757,0,1,0,0,2.209578063426053,1.0,0,0,1,0
1,0.14285714285714285,0,0.0,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.5694007058983188,0,1,0,0,1.348277645292711,0.9,0,0,1,0
0,0.2857142857142857,0,0.14285714285714285,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6114359911878375,0,1,0,0,1.9678095250026586,1.0,0,0,0,1
1,0.0,0,0.2857142857142857,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.33451410580711133,0,1,0,0,0.4567561598564449,0.8,0,0,1,0
0,0.14285714285714285,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0628638541918267,0,1,0,0,-0.6160917293973668,0.4,0,0,1,0
0,0.14285714285714285,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7651746928507142,0,1,0,0,-0.6160917293973668,0.4,0,0,1,0
0,0.14285714285714285,0,0.2857142857142857,0.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.43628171466228244,0,1,0,0,0.3207613569932857,0.7,0,0,1,0
0,0.14285714285714285,0,0.2857142857142857,0.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07254471316843755,0,1,0,0,0.3207613569932857,0.7,0,0,1,0
1,0.2857142857142857,0,0.42857142857142855,0.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.4142222838330232,0,1,0,0,1.2425039097324762,0.9,1,0,0,0
0,0.42857142857142855,0,0.14285714285714285,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.5379830869799676,0,1,0,0,1.559825116413181,1.0,0,0,1,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0628638541918267,0,1,0,0,-0.6160917293973668,0.4,0,0,1,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.7651746928507142,0,1,0,0,-0.6160917293973668,0.4,0,0,1,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.5965229320375516,0,1,0,0,-0.6160917293973668,0.4,1,0,0,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-2.1683286653514835,1,0,0,0,1.023836795043372e-16,0.5,1,0,0,0
0,0.2857142857142857,1,0.28251599147121537,0.20335820895522388,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.5375587201598697,0,1,0,0,1.6353777846704916,1.0,0,0,0,1
